file,symbol,action,type,time,exchange,title,url,release_time,content,article_id,comments
output/okx/okx_2QHzjlFctuTaDvdLsca23A.txt,CATI/USDT,下架,现货,2025-08-27,okx,欧易关于部分币对杠杆下线的公告,https://www.okx.com/zh-hans/help/okx-to-delist-several-margin-trading-pairs-20250821,2025-08-21 18:00:00,欧易关于部分币对杠杆下线的公告发布于 2025年8月21日阅读时长 3 分钟尊敬的欧易用户：为了防范市场风险，给用户提供良好的交易体验，欧易将定期对部分杠杆币对进行下线处理。具体下线计划如下：一、杠杆交易及活期借贷杠杆币对停止借币功能下线时间CATI/USDT2025 年 8 月 21 日下午 6:00 (UTC+8)2025 年 8 月 27 日下午 2:00 ~ 6:00 (UTC+8)NMR/USDT2025 年 8 月 21 日下午 6:00 (UTC+8)2025 年 8 月 27 日下午 2:00 ~ 6:00 (UTC+8)ICX/USDT2025 年 8 月 21 日下午 6:00 (UTC+8)2025 年 8 月 27 日下午 2:00 ~ 6:00 (UTC+8)DGB/USDT2025 年 8 月 21 日下午 6:00 (UTC+8)2025 年 8 月 27 日下午 2:00 ~ 6:00 (UTC+8)MEME/USDT2025 年 8 月 21 日下午 6:00 (UTC+8)2025 年 8 月 28 日下午 2:00 ~ 6:00 (UTC+8)JST/USDT2025 年 8 月 21 日下午 6:00 (UTC+8)2025 年 8 月 28 日下午 2:00 ~ 6:00 (UTC+8)RVN/USDT2025 年 8 月 21 日下午 6:00 (UTC+8)2025 年 8 月 28 日下午 2:00 ~ 6:00 (UTC+8)欧易将于上述下线时间暂停相关币对的杠杆交易及活期借贷服务，并撤销杠杆交易市场订单。每个币对下线所需时间约为 2 小时。在上述杠杆交易对或活期借贷中有借币/质押的用户，请务必在该币对下线前进行还币，如果届时未归还借币，将触发系统强制还币。风险提示：由于行情波动较大，建议用户在停止交易前自行平仓，以免在系统强制还币时造成亏损。二、币种折扣率调整调整前：详情请参考币种折扣率页面调整后：最大抵押量折扣率00币种折扣率介绍在跨币种保证金账户模式下，全仓仓位中不同币种资产可共同折算为美金价值作为保证金使用，由于各币种的市场流动性存在较大差异，平台在计算各币种的实际美元价值时进行了折扣，从而达到平衡市场风险的目的。风险提示：由于近期市场波动较大，且在币种保证金退市过程中，我们将逐步把折扣率调降至0。在此期间，使用该币种作为抵押品的用户仓位的维持保证金率可能会提高。为防止由于规则调整引发的强制平仓，建议用户及时通过平仓、减仓、追加保证金等方式进行风险控制。三、简单赚币和活期借币由于 CATI、NMR、ICX、DGB、MEME、JST 和 RVN 即将下架，这些币种将不再支持简单赚币和活期借币。如您正在使用上述服务，请注意以下事项：现有简单赚币订单：相关币种下架后，您的订单将自动赎回，本金及收益将发放至您的资金账户，您无需进行任何操作。现有活期借币订单：请在相关币种下架前偿还所有相关借币订单，否则系统将触发强制还币，自动结清借款。如您将相关币种用作质押资产，币种下架后其折扣率将调整为 0；请及时调整质押资产，以确保质押率 (LTV) 处于安全范围。欧易将持续为您提供更优秀的产品和更优质的服务！欧易团队2025 年 8 月 21 日,,
output/okx/okx_2QHzjlFctuTaDvdLsca23A.txt,NMR/USDT,下架,现货,2025-08-27,okx,欧易关于部分币对杠杆下线的公告,https://www.okx.com/zh-hans/help/okx-to-delist-several-margin-trading-pairs-20250821,2025-08-21 18:00:00,欧易关于部分币对杠杆下线的公告发布于 2025年8月21日阅读时长 3 分钟尊敬的欧易用户：为了防范市场风险，给用户提供良好的交易体验，欧易将定期对部分杠杆币对进行下线处理。具体下线计划如下：一、杠杆交易及活期借贷杠杆币对停止借币功能下线时间CATI/USDT2025 年 8 月 21 日下午 6:00 (UTC+8)2025 年 8 月 27 日下午 2:00 ~ 6:00 (UTC+8)NMR/USDT2025 年 8 月 21 日下午 6:00 (UTC+8)2025 年 8 月 27 日下午 2:00 ~ 6:00 (UTC+8)ICX/USDT2025 年 8 月 21 日下午 6:00 (UTC+8)2025 年 8 月 27 日下午 2:00 ~ 6:00 (UTC+8)DGB/USDT2025 年 8 月 21 日下午 6:00 (UTC+8)2025 年 8 月 27 日下午 2:00 ~ 6:00 (UTC+8)MEME/USDT2025 年 8 月 21 日下午 6:00 (UTC+8)2025 年 8 月 28 日下午 2:00 ~ 6:00 (UTC+8)JST/USDT2025 年 8 月 21 日下午 6:00 (UTC+8)2025 年 8 月 28 日下午 2:00 ~ 6:00 (UTC+8)RVN/USDT2025 年 8 月 21 日下午 6:00 (UTC+8)2025 年 8 月 28 日下午 2:00 ~ 6:00 (UTC+8)欧易将于上述下线时间暂停相关币对的杠杆交易及活期借贷服务，并撤销杠杆交易市场订单。每个币对下线所需时间约为 2 小时。在上述杠杆交易对或活期借贷中有借币/质押的用户，请务必在该币对下线前进行还币，如果届时未归还借币，将触发系统强制还币。风险提示：由于行情波动较大，建议用户在停止交易前自行平仓，以免在系统强制还币时造成亏损。二、币种折扣率调整调整前：详情请参考币种折扣率页面调整后：最大抵押量折扣率00币种折扣率介绍在跨币种保证金账户模式下，全仓仓位中不同币种资产可共同折算为美金价值作为保证金使用，由于各币种的市场流动性存在较大差异，平台在计算各币种的实际美元价值时进行了折扣，从而达到平衡市场风险的目的。风险提示：由于近期市场波动较大，且在币种保证金退市过程中，我们将逐步把折扣率调降至0。在此期间，使用该币种作为抵押品的用户仓位的维持保证金率可能会提高。为防止由于规则调整引发的强制平仓，建议用户及时通过平仓、减仓、追加保证金等方式进行风险控制。三、简单赚币和活期借币由于 CATI、NMR、ICX、DGB、MEME、JST 和 RVN 即将下架，这些币种将不再支持简单赚币和活期借币。如您正在使用上述服务，请注意以下事项：现有简单赚币订单：相关币种下架后，您的订单将自动赎回，本金及收益将发放至您的资金账户，您无需进行任何操作。现有活期借币订单：请在相关币种下架前偿还所有相关借币订单，否则系统将触发强制还币，自动结清借款。如您将相关币种用作质押资产，币种下架后其折扣率将调整为 0；请及时调整质押资产，以确保质押率 (LTV) 处于安全范围。欧易将持续为您提供更优秀的产品和更优质的服务！欧易团队2025 年 8 月 21 日,,
output/okx/okx_2QHzjlFctuTaDvdLsca23A.txt,ICX/USDT,下架,现货,2025-08-27,okx,欧易关于部分币对杠杆下线的公告,https://www.okx.com/zh-hans/help/okx-to-delist-several-margin-trading-pairs-20250821,2025-08-21 18:00:00,欧易关于部分币对杠杆下线的公告发布于 2025年8月21日阅读时长 3 分钟尊敬的欧易用户：为了防范市场风险，给用户提供良好的交易体验，欧易将定期对部分杠杆币对进行下线处理。具体下线计划如下：一、杠杆交易及活期借贷杠杆币对停止借币功能下线时间CATI/USDT2025 年 8 月 21 日下午 6:00 (UTC+8)2025 年 8 月 27 日下午 2:00 ~ 6:00 (UTC+8)NMR/USDT2025 年 8 月 21 日下午 6:00 (UTC+8)2025 年 8 月 27 日下午 2:00 ~ 6:00 (UTC+8)ICX/USDT2025 年 8 月 21 日下午 6:00 (UTC+8)2025 年 8 月 27 日下午 2:00 ~ 6:00 (UTC+8)DGB/USDT2025 年 8 月 21 日下午 6:00 (UTC+8)2025 年 8 月 27 日下午 2:00 ~ 6:00 (UTC+8)MEME/USDT2025 年 8 月 21 日下午 6:00 (UTC+8)2025 年 8 月 28 日下午 2:00 ~ 6:00 (UTC+8)JST/USDT2025 年 8 月 21 日下午 6:00 (UTC+8)2025 年 8 月 28 日下午 2:00 ~ 6:00 (UTC+8)RVN/USDT2025 年 8 月 21 日下午 6:00 (UTC+8)2025 年 8 月 28 日下午 2:00 ~ 6:00 (UTC+8)欧易将于上述下线时间暂停相关币对的杠杆交易及活期借贷服务，并撤销杠杆交易市场订单。每个币对下线所需时间约为 2 小时。在上述杠杆交易对或活期借贷中有借币/质押的用户，请务必在该币对下线前进行还币，如果届时未归还借币，将触发系统强制还币。风险提示：由于行情波动较大，建议用户在停止交易前自行平仓，以免在系统强制还币时造成亏损。二、币种折扣率调整调整前：详情请参考币种折扣率页面调整后：最大抵押量折扣率00币种折扣率介绍在跨币种保证金账户模式下，全仓仓位中不同币种资产可共同折算为美金价值作为保证金使用，由于各币种的市场流动性存在较大差异，平台在计算各币种的实际美元价值时进行了折扣，从而达到平衡市场风险的目的。风险提示：由于近期市场波动较大，且在币种保证金退市过程中，我们将逐步把折扣率调降至0。在此期间，使用该币种作为抵押品的用户仓位的维持保证金率可能会提高。为防止由于规则调整引发的强制平仓，建议用户及时通过平仓、减仓、追加保证金等方式进行风险控制。三、简单赚币和活期借币由于 CATI、NMR、ICX、DGB、MEME、JST 和 RVN 即将下架，这些币种将不再支持简单赚币和活期借币。如您正在使用上述服务，请注意以下事项：现有简单赚币订单：相关币种下架后，您的订单将自动赎回，本金及收益将发放至您的资金账户，您无需进行任何操作。现有活期借币订单：请在相关币种下架前偿还所有相关借币订单，否则系统将触发强制还币，自动结清借款。如您将相关币种用作质押资产，币种下架后其折扣率将调整为 0；请及时调整质押资产，以确保质押率 (LTV) 处于安全范围。欧易将持续为您提供更优秀的产品和更优质的服务！欧易团队2025 年 8 月 21 日,,
output/okx/okx_2QHzjlFctuTaDvdLsca23A.txt,DGB/USDT,下架,现货,2025-08-27,okx,欧易关于部分币对杠杆下线的公告,https://www.okx.com/zh-hans/help/okx-to-delist-several-margin-trading-pairs-20250821,2025-08-21 18:00:00,欧易关于部分币对杠杆下线的公告发布于 2025年8月21日阅读时长 3 分钟尊敬的欧易用户：为了防范市场风险，给用户提供良好的交易体验，欧易将定期对部分杠杆币对进行下线处理。具体下线计划如下：一、杠杆交易及活期借贷杠杆币对停止借币功能下线时间CATI/USDT2025 年 8 月 21 日下午 6:00 (UTC+8)2025 年 8 月 27 日下午 2:00 ~ 6:00 (UTC+8)NMR/USDT2025 年 8 月 21 日下午 6:00 (UTC+8)2025 年 8 月 27 日下午 2:00 ~ 6:00 (UTC+8)ICX/USDT2025 年 8 月 21 日下午 6:00 (UTC+8)2025 年 8 月 27 日下午 2:00 ~ 6:00 (UTC+8)DGB/USDT2025 年 8 月 21 日下午 6:00 (UTC+8)2025 年 8 月 27 日下午 2:00 ~ 6:00 (UTC+8)MEME/USDT2025 年 8 月 21 日下午 6:00 (UTC+8)2025 年 8 月 28 日下午 2:00 ~ 6:00 (UTC+8)JST/USDT2025 年 8 月 21 日下午 6:00 (UTC+8)2025 年 8 月 28 日下午 2:00 ~ 6:00 (UTC+8)RVN/USDT2025 年 8 月 21 日下午 6:00 (UTC+8)2025 年 8 月 28 日下午 2:00 ~ 6:00 (UTC+8)欧易将于上述下线时间暂停相关币对的杠杆交易及活期借贷服务，并撤销杠杆交易市场订单。每个币对下线所需时间约为 2 小时。在上述杠杆交易对或活期借贷中有借币/质押的用户，请务必在该币对下线前进行还币，如果届时未归还借币，将触发系统强制还币。风险提示：由于行情波动较大，建议用户在停止交易前自行平仓，以免在系统强制还币时造成亏损。二、币种折扣率调整调整前：详情请参考币种折扣率页面调整后：最大抵押量折扣率00币种折扣率介绍在跨币种保证金账户模式下，全仓仓位中不同币种资产可共同折算为美金价值作为保证金使用，由于各币种的市场流动性存在较大差异，平台在计算各币种的实际美元价值时进行了折扣，从而达到平衡市场风险的目的。风险提示：由于近期市场波动较大，且在币种保证金退市过程中，我们将逐步把折扣率调降至0。在此期间，使用该币种作为抵押品的用户仓位的维持保证金率可能会提高。为防止由于规则调整引发的强制平仓，建议用户及时通过平仓、减仓、追加保证金等方式进行风险控制。三、简单赚币和活期借币由于 CATI、NMR、ICX、DGB、MEME、JST 和 RVN 即将下架，这些币种将不再支持简单赚币和活期借币。如您正在使用上述服务，请注意以下事项：现有简单赚币订单：相关币种下架后，您的订单将自动赎回，本金及收益将发放至您的资金账户，您无需进行任何操作。现有活期借币订单：请在相关币种下架前偿还所有相关借币订单，否则系统将触发强制还币，自动结清借款。如您将相关币种用作质押资产，币种下架后其折扣率将调整为 0；请及时调整质押资产，以确保质押率 (LTV) 处于安全范围。欧易将持续为您提供更优秀的产品和更优质的服务！欧易团队2025 年 8 月 21 日,,
output/okx/okx_2QHzjlFctuTaDvdLsca23A.txt,MEME/USDT,下架,现货,2025-08-28,okx,欧易关于部分币对杠杆下线的公告,https://www.okx.com/zh-hans/help/okx-to-delist-several-margin-trading-pairs-20250821,2025-08-21 18:00:00,欧易关于部分币对杠杆下线的公告发布于 2025年8月21日阅读时长 3 分钟尊敬的欧易用户：为了防范市场风险，给用户提供良好的交易体验，欧易将定期对部分杠杆币对进行下线处理。具体下线计划如下：一、杠杆交易及活期借贷杠杆币对停止借币功能下线时间CATI/USDT2025 年 8 月 21 日下午 6:00 (UTC+8)2025 年 8 月 27 日下午 2:00 ~ 6:00 (UTC+8)NMR/USDT2025 年 8 月 21 日下午 6:00 (UTC+8)2025 年 8 月 27 日下午 2:00 ~ 6:00 (UTC+8)ICX/USDT2025 年 8 月 21 日下午 6:00 (UTC+8)2025 年 8 月 27 日下午 2:00 ~ 6:00 (UTC+8)DGB/USDT2025 年 8 月 21 日下午 6:00 (UTC+8)2025 年 8 月 27 日下午 2:00 ~ 6:00 (UTC+8)MEME/USDT2025 年 8 月 21 日下午 6:00 (UTC+8)2025 年 8 月 28 日下午 2:00 ~ 6:00 (UTC+8)JST/USDT2025 年 8 月 21 日下午 6:00 (UTC+8)2025 年 8 月 28 日下午 2:00 ~ 6:00 (UTC+8)RVN/USDT2025 年 8 月 21 日下午 6:00 (UTC+8)2025 年 8 月 28 日下午 2:00 ~ 6:00 (UTC+8)欧易将于上述下线时间暂停相关币对的杠杆交易及活期借贷服务，并撤销杠杆交易市场订单。每个币对下线所需时间约为 2 小时。在上述杠杆交易对或活期借贷中有借币/质押的用户，请务必在该币对下线前进行还币，如果届时未归还借币，将触发系统强制还币。风险提示：由于行情波动较大，建议用户在停止交易前自行平仓，以免在系统强制还币时造成亏损。二、币种折扣率调整调整前：详情请参考币种折扣率页面调整后：最大抵押量折扣率00币种折扣率介绍在跨币种保证金账户模式下，全仓仓位中不同币种资产可共同折算为美金价值作为保证金使用，由于各币种的市场流动性存在较大差异，平台在计算各币种的实际美元价值时进行了折扣，从而达到平衡市场风险的目的。风险提示：由于近期市场波动较大，且在币种保证金退市过程中，我们将逐步把折扣率调降至0。在此期间，使用该币种作为抵押品的用户仓位的维持保证金率可能会提高。为防止由于规则调整引发的强制平仓，建议用户及时通过平仓、减仓、追加保证金等方式进行风险控制。三、简单赚币和活期借币由于 CATI、NMR、ICX、DGB、MEME、JST 和 RVN 即将下架，这些币种将不再支持简单赚币和活期借币。如您正在使用上述服务，请注意以下事项：现有简单赚币订单：相关币种下架后，您的订单将自动赎回，本金及收益将发放至您的资金账户，您无需进行任何操作。现有活期借币订单：请在相关币种下架前偿还所有相关借币订单，否则系统将触发强制还币，自动结清借款。如您将相关币种用作质押资产，币种下架后其折扣率将调整为 0；请及时调整质押资产，以确保质押率 (LTV) 处于安全范围。欧易将持续为您提供更优秀的产品和更优质的服务！欧易团队2025 年 8 月 21 日,,
output/okx/okx_2QHzjlFctuTaDvdLsca23A.txt,JST/USDT,下架,现货,2025-08-28,okx,欧易关于部分币对杠杆下线的公告,https://www.okx.com/zh-hans/help/okx-to-delist-several-margin-trading-pairs-20250821,2025-08-21 18:00:00,欧易关于部分币对杠杆下线的公告发布于 2025年8月21日阅读时长 3 分钟尊敬的欧易用户：为了防范市场风险，给用户提供良好的交易体验，欧易将定期对部分杠杆币对进行下线处理。具体下线计划如下：一、杠杆交易及活期借贷杠杆币对停止借币功能下线时间CATI/USDT2025 年 8 月 21 日下午 6:00 (UTC+8)2025 年 8 月 27 日下午 2:00 ~ 6:00 (UTC+8)NMR/USDT2025 年 8 月 21 日下午 6:00 (UTC+8)2025 年 8 月 27 日下午 2:00 ~ 6:00 (UTC+8)ICX/USDT2025 年 8 月 21 日下午 6:00 (UTC+8)2025 年 8 月 27 日下午 2:00 ~ 6:00 (UTC+8)DGB/USDT2025 年 8 月 21 日下午 6:00 (UTC+8)2025 年 8 月 27 日下午 2:00 ~ 6:00 (UTC+8)MEME/USDT2025 年 8 月 21 日下午 6:00 (UTC+8)2025 年 8 月 28 日下午 2:00 ~ 6:00 (UTC+8)JST/USDT2025 年 8 月 21 日下午 6:00 (UTC+8)2025 年 8 月 28 日下午 2:00 ~ 6:00 (UTC+8)RVN/USDT2025 年 8 月 21 日下午 6:00 (UTC+8)2025 年 8 月 28 日下午 2:00 ~ 6:00 (UTC+8)欧易将于上述下线时间暂停相关币对的杠杆交易及活期借贷服务，并撤销杠杆交易市场订单。每个币对下线所需时间约为 2 小时。在上述杠杆交易对或活期借贷中有借币/质押的用户，请务必在该币对下线前进行还币，如果届时未归还借币，将触发系统强制还币。风险提示：由于行情波动较大，建议用户在停止交易前自行平仓，以免在系统强制还币时造成亏损。二、币种折扣率调整调整前：详情请参考币种折扣率页面调整后：最大抵押量折扣率00币种折扣率介绍在跨币种保证金账户模式下，全仓仓位中不同币种资产可共同折算为美金价值作为保证金使用，由于各币种的市场流动性存在较大差异，平台在计算各币种的实际美元价值时进行了折扣，从而达到平衡市场风险的目的。风险提示：由于近期市场波动较大，且在币种保证金退市过程中，我们将逐步把折扣率调降至0。在此期间，使用该币种作为抵押品的用户仓位的维持保证金率可能会提高。为防止由于规则调整引发的强制平仓，建议用户及时通过平仓、减仓、追加保证金等方式进行风险控制。三、简单赚币和活期借币由于 CATI、NMR、ICX、DGB、MEME、JST 和 RVN 即将下架，这些币种将不再支持简单赚币和活期借币。如您正在使用上述服务，请注意以下事项：现有简单赚币订单：相关币种下架后，您的订单将自动赎回，本金及收益将发放至您的资金账户，您无需进行任何操作。现有活期借币订单：请在相关币种下架前偿还所有相关借币订单，否则系统将触发强制还币，自动结清借款。如您将相关币种用作质押资产，币种下架后其折扣率将调整为 0；请及时调整质押资产，以确保质押率 (LTV) 处于安全范围。欧易将持续为您提供更优秀的产品和更优质的服务！欧易团队2025 年 8 月 21 日,,
output/okx/okx_2QHzjlFctuTaDvdLsca23A.txt,RVN/USDT,下架,现货,2025-08-28,okx,欧易关于部分币对杠杆下线的公告,https://www.okx.com/zh-hans/help/okx-to-delist-several-margin-trading-pairs-20250821,2025-08-21 18:00:00,欧易关于部分币对杠杆下线的公告发布于 2025年8月21日阅读时长 3 分钟尊敬的欧易用户：为了防范市场风险，给用户提供良好的交易体验，欧易将定期对部分杠杆币对进行下线处理。具体下线计划如下：一、杠杆交易及活期借贷杠杆币对停止借币功能下线时间CATI/USDT2025 年 8 月 21 日下午 6:00 (UTC+8)2025 年 8 月 27 日下午 2:00 ~ 6:00 (UTC+8)NMR/USDT2025 年 8 月 21 日下午 6:00 (UTC+8)2025 年 8 月 27 日下午 2:00 ~ 6:00 (UTC+8)ICX/USDT2025 年 8 月 21 日下午 6:00 (UTC+8)2025 年 8 月 27 日下午 2:00 ~ 6:00 (UTC+8)DGB/USDT2025 年 8 月 21 日下午 6:00 (UTC+8)2025 年 8 月 27 日下午 2:00 ~ 6:00 (UTC+8)MEME/USDT2025 年 8 月 21 日下午 6:00 (UTC+8)2025 年 8 月 28 日下午 2:00 ~ 6:00 (UTC+8)JST/USDT2025 年 8 月 21 日下午 6:00 (UTC+8)2025 年 8 月 28 日下午 2:00 ~ 6:00 (UTC+8)RVN/USDT2025 年 8 月 21 日下午 6:00 (UTC+8)2025 年 8 月 28 日下午 2:00 ~ 6:00 (UTC+8)欧易将于上述下线时间暂停相关币对的杠杆交易及活期借贷服务，并撤销杠杆交易市场订单。每个币对下线所需时间约为 2 小时。在上述杠杆交易对或活期借贷中有借币/质押的用户，请务必在该币对下线前进行还币，如果届时未归还借币，将触发系统强制还币。风险提示：由于行情波动较大，建议用户在停止交易前自行平仓，以免在系统强制还币时造成亏损。二、币种折扣率调整调整前：详情请参考币种折扣率页面调整后：最大抵押量折扣率00币种折扣率介绍在跨币种保证金账户模式下，全仓仓位中不同币种资产可共同折算为美金价值作为保证金使用，由于各币种的市场流动性存在较大差异，平台在计算各币种的实际美元价值时进行了折扣，从而达到平衡市场风险的目的。风险提示：由于近期市场波动较大，且在币种保证金退市过程中，我们将逐步把折扣率调降至0。在此期间，使用该币种作为抵押品的用户仓位的维持保证金率可能会提高。为防止由于规则调整引发的强制平仓，建议用户及时通过平仓、减仓、追加保证金等方式进行风险控制。三、简单赚币和活期借币由于 CATI、NMR、ICX、DGB、MEME、JST 和 RVN 即将下架，这些币种将不再支持简单赚币和活期借币。如您正在使用上述服务，请注意以下事项：现有简单赚币订单：相关币种下架后，您的订单将自动赎回，本金及收益将发放至您的资金账户，您无需进行任何操作。现有活期借币订单：请在相关币种下架前偿还所有相关借币订单，否则系统将触发强制还币，自动结清借款。如您将相关币种用作质押资产，币种下架后其折扣率将调整为 0；请及时调整质押资产，以确保质押率 (LTV) 处于安全范围。欧易将持续为您提供更优秀的产品和更优质的服务！欧易团队2025 年 8 月 21 日,,
output/okx/okx_6TR8lw9G6MPPy1OQTZGLpa.txt,WLFI/USDT,上架,合约,2025-08-23,okx,欧易关于 WLFI (World Liberty Financial) 盘前永续合约正式上线的公告,https://www.okx.com/zh-hans/help/okx-to-list-pre-market-perpetual-futures-for-wlfi-world-liberty-financial,2025-08-23 20:30:00,"欧易关于 WLFI (World Liberty Financial) 盘前永续合约正式上线的公告发布于 2025年8月23日阅读时长 3 分钟尊敬的欧易用户：欧易即将上线 WLFI (World Liberty Financial) 盘前交易，具体时间安排如下：上线时间WLFI/USDT 盘前交易开盘时间：2025 年 8 月 23 日下午 9:00 (UTC+8)前往欧易盘前交易项目介绍World Liberty Financial 将传统金融与区块链的开放性相结合，致力于建立简单的金融模式，从而弥合传统银行业务与数字化未来的差距。英文全称：World Liberty Financial英文简称：WLFI查看 World Liberty Financial 价格: https://www.okx.com/price/world-liberty-financial-wlfi盘前交易欧易盘前交易允许用户对尚未发布的币种进行永续合约交易。盘前交易永续合约本质是 USDT 本位永续合约，通常情况下会在新币种在币币交易市场上线后转换为标准永续合约。欧易推出盘前交易功能，旨在为用户提供一个可以参与新币种价格发现的安全可靠的平台。1. 盘前交易合约合约要素详情合约标的 (Underlying)WLFI/USDT 指数 (指数取该合约的最新成交价)结算货币 (Settlement crypto)USDT合约面值 (Face value)10 WLFI报价单位 (Price quotation)按照 1 WLFI 的 USDT 价格进行报价最小变动价位 (Tick size)0.0001杠杆倍数 (Leverage)0.01 ~ 10 倍资金费率 (Funding rate)固定 0.03% 日费率资金费用结算周期 (Funding fee settlement interval)4 小时交易时间 (Trading hours)7×24 小时合约类型 (Contract type)永续合约转换时间 (Conversion time)盘前合约转换标准永续合约日期尚未确定，盘前交易合约通常会在该币种在币币市场上线后进行转换，转换时间确定后会另行公告通知除此之外，盘前交易市场与标准永续市场部分产品机制不同，梯度档位限仓规则如下（其他交易规则详情请参考盘前交易产品规则）:1. 梯度档位限仓规则档位最大可开仓量 (张数)维持保证金率初始保证金率最大杠杆倍数12,5005.00%10.00%10.00212,5007.50%15.00%6.67325,00010.00%20.00%5.00450,00015.00%25.00%4.00575,00020.00%30.00%3.336100,00025.00%35.00%2.867125,00030.00%40.00%2.508150,00035.00%45.00%2.229175,00040.00%50.00%2.00准备交易充值您的 USDT 余额，为 WLFI/USDT 盘前交易做好准备：充值 USDT 到您的欧易账户风险提示:目前项目方暂未确定最终发币计划，总发行量存在不确定性，若发行量变化可能会造成市场价格波动，用户需要自行关注市场信息，注意风险控制谨慎交易。盘前交易市场的价格由买卖双方的市场行为决定，该价格可能无法准确反映新币种实际发行的价格。欧易并不保证盘前永续合约的币种最终会在币币交易中上线。具体上币情况请关注欧易最新上币公告。欧易可随时自行决定暂停此类盘前合约交易。有关更多详细信息，请参阅欧易服务条款和风险&合规披露。欧易将持续为您提供更优秀的产品和更优质的服务！欧易团队2025 年 8 月 23 日",,
output/okx/okx_6bc5f694400d6389518adda7a5fd71c7.txt,BTC/USDC,上架,现货,2025-08-21,okx,,,,,,
output/okx/okx_6bc5f694400d6389518adda7a5fd71c7.txt,ETH/USDC,上架,现货,2025-08-21,okx,,,,,,
output/okx/okx_6bc5f694400d6389518adda7a5fd71c7.txt,SOL/USDC,上架,现货,2025-08-21,okx,,,,,,
output/okx/okx_6bc5f694400d6389518adda7a5fd71c7.txt,TON/USDC,上架,现货,2025-08-21,okx,,,,,,
output/okx/okx_6bc5f694400d6389518adda7a5fd71c7.txt,DOGE/USDC,上架,现货,2025-08-21,okx,,,,,,
output/okx/okx_6bc5f694400d6389518adda7a5fd71c7.txt,XRP/USDC,上架,现货,2025-08-21,okx,,,,,,
output/okx/okx_6bc5f694400d6389518adda7a5fd71c7.txt,PI/USDC,上架,现货,2025-08-21,okx,,,,,,
output/okx/okx_6bc5f694400d6389518adda7a5fd71c7.txt,ADA/USDC,上架,现货,2025-08-21,okx,,,,,,
output/okx/okx_6bc5f694400d6389518adda7a5fd71c7.txt,LTC/USDC,上架,现货,2025-08-21,okx,,,,,,
output/okx/okx_6bc5f694400d6389518adda7a5fd71c7.txt,PEPE/USDC,上架,现货,2025-08-21,okx,,,,,,
output/okx/okx_6bc5f694400d6389518adda7a5fd71c7.txt,SUI/USDC,上架,现货,2025-08-21,okx,,,,,,
output/okx/okx_6bc5f694400d6389518adda7a5fd71c7.txt,TRX/USDC,上架,现货,2025-08-21,okx,,,,,,
output/okx/okx_1u97FyrF1ab5DT7byOSs68.txt,JSTUSDT,下架,合约,2025-08-29,okx,欧易关于 JST 永续合约下线的公告,https://www.okx.com/zh-hans/help/okx-to-delist-perpetual-futures-for-jst-crypto,2025-08-25 19:00:00,"欧易关于 JST 永续合约下线的公告发布于 2025年8月25日阅读时长 2 分钟尊敬的欧易用户：为了防范市场风险，给用户提供良好的交易体验，欧易将定期对部分永续合约进行下线处理。具体下线计划如下：一、永续合约交易合约名称下线时间JSTUSDT2025 年 8 月 29 日下午 4:00 (UTC+8)合约下线时，将停止该合约交易，撤销所有用户挂单，并以下线前一小时的欧易指数算术平均值作为下线永续合约交割价格，交割该合约下的所有用户仓位。下线前一小时如遇到指数价格受到异常操控，平台可能会根据实际情况调整最终交割价格至合理水平进行交割。下线当日下午 4:00 的当期资金费率为 0 (因此该期资金费将不会出现在账单记录中)，交割用户仓位时不会收取资金费用，也不会产生交割手续费等额外费用。考虑到合约下线前行情可能会剧烈波动，请各位用户通过降低实际杠杆倍数或提前平仓等方式做好风险控制。合约下线后，以上永续合约交割时持仓价值大于 10,000 美元的用户会被限制交易账户所有资产划转，30 分钟后恢复正常。以上永续合约历史委托和账单记录在合约下线后仍可查询，如您需要备份记录，请及时前往桌面端订单中心下载。为了保障永续合约平稳下线，针对以上永续合约风控参数设置作如下调整：限价规则调整如果合约价格出现偏离问题，会根据市场情况酌情调整限价规则。欧易将持续为您提供更优秀的产品和更优质的服务！欧易团队2025 年 8 月 25 日",,
output/weex/weex_c8df7443adb6ba4971bf23c95633a470.txt,IO/USDT,上架,合约,2024-06-12,weex,,,,,,
output/weex/weex_c8df7443adb6ba4971bf23c95633a470.txt,IO/USDT,上架,现货,2024-06-12,weex,,,,,,
output/weex/weex_b0334afd291addf0bc6175219ec6e6b6.txt,WOJAK/USDT,上架,现货,2024-06-13,weex,,,,,,
output/weex/weex_b0334afd291addf0bc6175219ec6e6b6.txt,WOJAK/USDT,上架,合约,2024-06-13,weex,,,,,,
output/weex/weex_bc4626bf8f7ad6cc44ce75e752c95f42.txt,ULTI/USDT,上架,合约,2024-06-13,weex,,,,,,
output/weex/weex_bc4626bf8f7ad6cc44ce75e752c95f42.txt,ULTI/USDT,上架,现货,2024-06-13,weex,,,,,,
output/weex/weex_7f39131dcb7a7ab8819e739387cdcaba.txt,15 perpetual futures trading pairs,上架,合约,2024-07-05,weex,,,,,,
output/weex/weex_3b68b7cf287f2f3dead8a5da085411a1.txt,VTHO/USDT,上架,现货,2024-06-07,weex,,,,,,
output/weex/weex_3b68b7cf287f2f3dead8a5da085411a1.txt,VTHO/USDT,上架,合约,2024-06-07,weex,,,,,,
